FMSZ,small_airport,Ankazoabo Airport,-22.29644235,44.5315361,1411,AF,MG,Ankazoabo
FMZJ,small_airport,Juan de Nova Airstrip,-17.05396,42.7193,3,AF,TF,Juan de Nova
FN17,small_airport,Cahama Airport,-16.23839951,14.32600021,3970,AF,AO,Cahama
FN18,small_airport,Matala Airport,-14.72749996,15.01399994,4120,AF,AO,Matala
FN19,small_airport,Cabo Ledo Air Base,-9.65305,13.2606,360,AF,AO,Cabo Ledo
FNAM,small_airport,Ambriz Airport,-7.86221981,13.11610031,144,AF,AO,Ambriz
FNBL,small_airport,Lumbala Airport,-14.105106,21.45083,3700,AF,AO,Lumbala N'guimbo
FNCB,small_airport,Camembe Airport,-8.133000374,14.5,2264,AF,AO,Camembe
FNCC,small_airport,Cacolo Airport,-10.110278,19.287304,4400,AF,AO,Cacolo
FNCF,small_airport,Cafunfo Airport,-8.783610344,17.98970032,,AF,AO,Cafunfo
FNCH,small_airport,Chitato Airport,-7.358890057,20.80470085,2500,AF,AO,Chitato
FNCM,small_airport,Camabatela Airport,-8.217000008,15.36699963,410,AF,AO,Camabatela
FNCV,small_airport,Cuito Cuanavale Airport,-15.16030025,19.15609932,,AF,AO,Cuito Cuanavale
FNCX,small_airport,Camaxilo Airport,-8.373609543,18.92359924,3957,AF,AO,Camaxilo
FNCZ,small_airport,Cazombo Airport,-11.8931,22.916239,3700,AF,AO,Cazombo
FND,small_airport,Funadhoo Airport,6.162443,73.28752,,AS,MV,Funadhoo
FNDB,small_airport,Damba Airport,-6.900000095,15.13300037,3648,AF,AO,Damba
FNE,small_airport,Fane Airport,-8.549277778,147.0858333,4500,OC,PG,Fane Mission
FNLB,small_airport,Lobito Airport,-12.3712,13.5366,10,AF,AO,Lobito
FNLK,small_airport,Lucapa Airport,-8.445727348,20.73208618,3029,AF,AO,Lucapa
FNLZ,small_airport,Luzamba Airport,-9.115960121,18.04929924,2904,AF,AO,Luzamba
FNMQ,small_airport,Maquela do Zombo Airport,-6.030280113,15.13689995,3051,AF,AO,Maquela do Zombo
FNPB,small_airport,Sanza Pombo Airport,-7.300000191,15.93299961,3251,AF,AO,Sanza Pombo
FNTO,small_airport,Toto Airport,-7.146389961,14.24860001,1775,AF,AO,Toto
FNUA,small_airport,Luau Airport,-10.71580029,22.23110008,3609,AF,AO,Luau
FNWK,small_airport,Waco Kungo Airport,-11.42640018,15.10140038,4324,AF,AO,Waco Kungo
FNZE,small_airport,N'zeto Airport,-7.259439945,12.86310005,69,AF,AO,N'zeto
FNZG,small_airport,Nzagi Airport,-7.716939926,21.35820007,2431,AF,AO,Nzagi
FOGB,small_airport,Booue Airport,-0.1075,11.9438,604,AF,GA,Booue
FOGE,small_airport,Ndende Airport,-2.4,11.367,417,AF,GA,Ndende
FOGF,small_airport,Fougamou Airport,-1.278325,10.612497,263,AF,GA,Fougamou
FOGG,small_airport,M'Bigou Airport,-1.883000016,11.93299961,2346,AF,GA,M'Bigou
FOGI,small_airport,Moabi Airport,-2.455187,10.9358,787,AF,GA,Moabi
FOGJ,small_airport,Ville Airport,-0.182999998,10.75,164,AF,GA,N'Djolé
FOGV,small_airport,Minvoul Airport,2.150000095,12.13300037,1969,AF,GA,Minvoul
FOOD,small_airport,Moanda Airport,-1.532999992,13.2670002,1877,AF,GA,Moanda
FOOE,small_airport,Mekambo Airport,1.01699996,13.93299961,1686,AF,GA,Mekambo
FOOI,small_airport,Tchongorove Airport,-1.930801,9.319577,48,AF,GA,Iguela
FOOM,small_airport,Mitzic Airport,0.782999992,11.55000019,1913,AF,GA,Mitzic
FOOR,small_airport,Lastourville Airport,-0.826667011,12.74860001,1585,AF,GA,Lastourville
FOOS,small_airport,Sette Cama Airport,-2.53732,9.76386,10,AF,GA,Sette Cama
FOOT,small_airport,Tchibanga Airport,-2.88848,10.955429,269,AF,GA,Tchibanga
FOOY,small_airport,Mayumba Airport,-3.458372,10.676539,13,AF,GA,Mayumba
FOY,small_airport,Foya Airport,8.3513,-10.2269,1480,AF,LR,Foya
FQ49,small_airport,Vila Franca do Save Airport,-21.16449928,34.56069946,98,AF,MZ,Vila Franca do Save
FQAG,small_airport,Angoche Airport,-16.18186951,39.94521713,121,AF,MZ,Angoche
FQBI,small_airport,Bilene Airport,-25.26598549,33.23859787,118,AF,MZ,Bilene
FQCB,small_airport,Cuamba Airport,-14.815,36.529999,1919,AF,MZ,Cuamba
FQFU,small_airport,Furancungo Airport,-14.91860008,33.62829971,,AF,MZ,Furancungo
FQIA,small_airport,Inhaca Airport,-25.9971447,32.92935181,10,AF,MZ,Inhaca
FQLU,small_airport,Lumbo Airport,-15.03310013,40.67169952,33,AF,MZ,Lumbo
FQMR,small_airport,Marrupa Airport,-13.22509956,37.55210114,2480,AF,MZ,Marrupa
FQNC,small_airport,Nacala Airport,-14.48820019,40.71220016,410,AF,MZ,Nacala
FQPO,small_airport,Ponta do Ouro Airport,-26.826913,32.838444,92,AF,MZ,Ponta do Ouro
FQSG,small_airport,Songo Airport,-15.6027,32.773201,2904,AF,MZ,Songo
FQUG,small_airport,Ulongwe Airport,-14.70460033,34.35240173,4265,AF,MZ,Ulongwe
FQXA,small_airport,Xai-Xai Airport,-25.03779984,33.62739944,,AF,MZ,Xai-Xai
FR-0009,small_airport,Altisurface Notre-Dame-des-Neiges-Abbaye,44.601293,3.927773,3760,EU,FR,Saint-Laurent-les-Bains
FR-0020,small_airport,Escary Aramits,43.121208,-0.742491,1076,EU,FR,Aramits
FR-0098,small_airport,Narbonne,43.194168,3.051667,10,EU,FR,Narbonne
FR-0183,small_airport,Aérodrome de Monhoudou,48.2758993,0.3257194,,EU,FR,
FR-0242,small_airport,Saint Rémy de Maurienne,45.376718,6.27692,1399,EU,FR,
FR-0246,small_airport,Altisurface d'Aleu,42.900002,1.275,3445,EU,FR,Aleu
FR-0247,small_airport,Artigues Airstrip,43.076942,0.001944,2428,EU,FR,Artigues
FR-0248,small_airport,Bacaneres Altiport,42.838229,0.658901,6476,EU,FR,Gouaux-de-Luchon
FR-0249,small_airport,Altisurface de Balesta Nature,43.153646,0.995063,1394,EU,FR,Roquefort-sur-Garonne
FR-0250,small_airport,Cabaliros Altiport,42.952496,-0.133166,5750,EU,FR,D'Argeles Gazost
FR-0251,small_airport,Altisurface de Cap De Barres,42.864034,0.516347,5798,EU,FR,Cirès
FR-0252,small_airport,Altisurface de Cap De Pouy,42.784721,0.545,5905,EU,FR,Castillon-de-Larboust
FR-0253,small_airport,Altisurface de Castillon De La Laquette,42.895557,0.100556,5413,EU,FR,Barèges
FR-0254,small_airport,Cipieres Alpes Dazur ULM,43.779275,6.864824,3789,EU,FR,Cipieres
FR-0257,small_airport,Altisurface du Clos de Legua,42.654167,2.038889,7874,EU,FR,Fontrabiouse
FR-0258,small_airport,Altiport du Col De Belledonne,45.166668,5.9875,9186,EU,FR,Pic Croix de Belledonne
FR-0259,small_airport,Altiport du Col de Cenise,46.020832,6.45,5656,EU,FR,Brison
FR-0261,small_airport,Altiport du Col de la Marrano,42.662498,2.166667,6562,EU,FR,Puyvalador
FR-0262,small_airport,Altiport du Col de Sarenne,45.087502,6.145833,6496,EU,FR,Clavans-le-Haut
FR-0263,small_airport,Col du Béal Altiport,45.680777,3.789052,4823,EU,FR,Chalmazel
FR-0265,small_airport,Altisurface de Coste Del Palm,42.60833,2.011111,7710,EU,FR,Formiguères
FR-0266,small_airport,Altisurface de Coumely,42.762501,0.022222,6562,EU,FR,Gèdre
FR-0268,small_airport,Altisurface Dôme de la Lauze,44.998611,6.245833,11647,EU,FR,Mont de Lans
FR-0269,small_airport,Altisurface de Ferrère Batmale,42.888332,0.498889,5249,EU,FR,Ferrère
FR-0270,small_airport,Glacier d'Argentière Altiport,45.941666,7,9350,EU,FR,Chamonix
FR-0271,small_airport,Altisurface du Glacier de la Barbaratre,45.160557,6.138889,9869,EU,FR,Vaujany
FR-0272,small_airport,Altisurface du Glacier de la Chiaupe,45.491669,6.775,10170,EU,FR,Champagny
FR-0273,small_airport,Altiport du Glacier De La Grande Motte,45.424999,6.894444,9564,EU,FR,Tignes
FR-0274,small_airport,Altisurface du Glacier de l'Étendard,45.162498,6.166667,9514,EU,FR,St Sorlin D'Arves
FR-0275,small_airport,Glacier de Talèfre Altiport,45.908333,6.983333,9121,EU,FR,Chamonix
FR-0276,small_airport,Altisurface du Glacier Du Dome Du Gouter,45.845833,6.85,,EU,FR,Chamonix
FR-0277,small_airport,Altisurface du Glacier Du Tacul,45.891666,6.9375,7382,EU,FR,Chamonix
FR-0278,small_airport,Altisurface du Glacier Du Tour,45.984552,7.014522,10170,EU,FR,Chamonix
FR-0279,small_airport,Altisurface du Glacier Lombard,45.108334,6.322222,10695,EU,FR,La Grave
FR-0280,small_airport,Altisurface du Grand Terrus,44.422779,5.644167,2871,EU,FR,Montclus
FR-0281,small_airport,Altisurface d'Hautacam,42.99387,-0.012569,5512,EU,FR,Bordes
FR-0282,small_airport,Altisurface de l'Hippopotame,42.473988,2.049004,4921,EU,FR,Saillagouse
FR-0283,small_airport,Altisurface de Honteyde,42.837223,0.502222,6234,EU,FR,Cathervieille
FR-0284,small_airport,Altisurface d'Isola 2000,44.171665,7.163056,8202,EU,FR,Saint Sauveur de Tinée
FR-0286,small_airport,Altisurface de la Jasserie,45.389115,4.579091,4528,EU,FR,La Jasserie
FR-0287,small_airport,Altisurface de la Plagne-Bouirex,42.866669,1.138333,5249,EU,FR,Sentenac-d'Oust
FR-0288,small_airport,Altisurface de Notre-Dame-de-la-Salette,44.836666,5.9625,5184,EU,FR,La Salette
FR-0289,small_airport,La Serre D'aulon Altiport,42.836109,0.272222,6562,EU,FR,Aulon
FR-0290,small_airport,Altisurface de La Taillade,44.891666,2.956944,2913,EU,FR,La Taillade
FR-0291,small_airport,La Tête Des Champs Altiport,47.916668,6.830556,3182,EU,FR,Le Ménil
FR-0293,small_airport,Altiport de la Tovière,45.465557,6.934722,7349,EU,FR,Tignes
FR-0294,small_airport,Altisurface de l'Escoulin,44.825001,5.233333,2165,EU,FR,L'Escoulin
FR-0295,small_airport,Chateau de Montmeilleur,44.793611,5.761667,2789,EU,FR,Mens
FR-0296,small_airport,Mont Llaret Pic d'Aude Airfield,42.575001,2.038889,7628,EU,FR,Les Angles
FR-0297,small_airport,Mont Llaret Roc d'Aude Airfield,42.580555,2.025,7710,EU,FR,Les Angles
FR-0298,small_airport,Altisurface de Morzine-Avoriaz,46.190277,6.7625,5709,EU,FR,Avoriaz
FR-0299,small_airport,Pene De Soulit Altisurface,42.793056,0.4625,6365,EU,FR,Garin
FR-0301,small_airport,Altisurface de la Pointe de l'Ouillon,45.241669,6.216667,7808,EU,FR,St Sorlin D'Arves
FR-0302,small_airport,Altisurface de Praz Sauge et Pré Vernay,45.189795,6.252379,5958,EU,FR,St Jean D'Arves
FR-0303,small_airport,Altisurface des Quatre Veziaux - La Hourquette d'Ancizan,42.898532,0.297144,5643,EU,FR,Ancizan
FR-0304,small_airport,Altisurface de Saint-Roch Mayères,45.950001,6.586111,5118,EU,FR,Sallanche
FR-0305,small_airport,Altisurface de Thorame--Haute Chamatte,44.139721,6.548333,6827,EU,FR,Thorame-Haute
FR-0306,small_airport,Altisurface de Thorame--Haute Les Serres,44.123055,6.56,6129,EU,FR,Thorame-Haute
FR-0307,small_airport,Altisurface de Thorame--Haute Les Serres (2),44.115002,6.538611,6398,EU,FR,Thorame-Haute
FR-0308,small_airport,Altisurface Uls,42.851944,0.848889,6562,EU,FR,Melles
FR-0309,small_airport,Altiport de Val Thorens,45.281944,6.573611,8022,EU,FR,Saint--Martin-de-Belleville
FR-0310,small_airport,Altisurface de Valloire - Bonnenuit,45.121113,6.419444,5512,EU,FR,Valloire
FR-0311,small_airport,Altisurface de Valmorel,45.455,6.41306,6332,EU,FR,Les Avanchers
FR-0312,small_airport,Altiport de Vaugellaz,45.607224,6.709722,6627,EU,FR,Les Chapelles
FR-0313,small_airport,Vers Le Col Du Palet Altiport,45.450558,6.883333,8005,EU,FR,Tignes
FR-0314,small_airport,Europa Island Airstrip,-22.34869957,40.35150146,,AF,TF,Europa Island
FR-0320,small_airport,Luçon - Chasnais Aerodrome,46.461913,-1.241447,32,EU,FR,Luçon
FR-0321,small_airport,Mens Airstrip,44.805057,5.7544,2800,EU,FR,Mens
FR-0322,small_airport,Col de Lèques,43.86661,6.463966,,EU,FR,Castellane
FR-0323,small_airport,Mont sur Meurthe,48.543823,6.441912,,EU,FR,
FR-0324,small_airport,Verchocq Airpark,50.541124,2.033945,,EU,FR,
FR-0326,small_airport,Base ULM de Saint Maurice,45.96559,0.739478,755,EU,FR,
FR-0327,small_airport,Crottet-Le Bief ULM,46.285127,4.88604,597,EU,FR,
FR-0328,small_airport,ULM La Flamengrie,50.00025,3.94482,,EU,FR,
FR-0329,small_airport,Ulmodrome de Limoux,43.05666,2.22633,,EU,FR,Limoux
FR-0330,small_airport,Base ULM de Kerfot,48.723882,-3.027055,,EU,FR,
FR-0331,small_airport,Base ULM de Javerlhac,45.553817,0.5585,,EU,FR,
FR-0332,small_airport,Club ULM Haut Doubs,47.177725,6.813583,,EU,FR,
FR-0333,small_airport,Envol ULM Alsace,48.151278,7.537673,576,EU,FR,Marckolsheim
FR-0334,small_airport,Verneuil en Bourbonnais,46.359444,3.268056,,EU,FR,
FR-0335,small_airport,Doucier ULM,46.663693,5.761492,1735,EU,FR,
FR-0337,small_airport,Cabrerets ULM,44.51415,1.592503,1177,EU,FR,
FR-0339,small_airport,Saint Sigismond ULM,47.439444,-0.935833,,EU,FR,
FR-0340,small_airport,Ramonchamp ULM,47.895556,6.755278,1893,EU,FR,
FR-0341,small_airport,La Tranclière Private Airstrip,46.0957592,5.2860195,820,EU,FR,La Tranclière
FR-0342,small_airport,Lavours,45.7957181,5.77395432,768,EU,FR,Lavours
FR-0344,small_airport,Base ULM de Saint Quentin,49.852505,3.336229,,EU,FR,Saint Quentin
FR-0347,small_airport,Base ULM de Mellac,47.9115647,-3.5677212,,EU,FR,
FR-0348,small_airport,La Motte du Caire Glider Field,44.32286,6.03128556,2132,EU,FR,
FR-0349,small_airport,Aérodrome de Saint-Aubin La Plaine,46.515876,-1.051669,,EU,FR,Saint-Aubin La Plaine
FR-0353,small_airport,Base ULM du Val de l'Ailette,49.567443,3.230307,184,EU,FR,Pierremande
FR-0355,small_airport,Troye d'Ariège ULM,43.02004293,1.87750876,1377,EU,FR,Troye d'Ariège
FR-0356,small_airport,Seyne les Alpes Glider Field,44.341944,6.372778,3937,EU,FR,
FR-0370,small_airport,Gaussan ULM,43.219115,0.473498,,EU,FR,Gaussan
FR-0371,small_airport,Fromissard ULM,44.003856,1.229357,,EU,FR,
FR-0374,small_airport,Corbonod-Seyssel Private,45.9618,5.8178,1175,EU,FR,Seyssel
FR-0380,small_airport,Base ULM des Bories,44.5113533,3.2709963,,EU,FR,
FR-0381,small_airport,Base ULM de Fontaine les Clerval,47.4208887,6.4593714,,EU,FR,
FR-0383,small_airport,Base ULM d'Aghione Casone,42.1018478,9.4156253,,EU,FR,
FR-0384,small_airport,Base ULM du Forez,45.638413,4.061288,,EU,FR,
FR-0390,small_airport,Saint Suffren private UL strip,43.644951,5.312621,,EU,FR,Saint-Suffren
FR-0392,small_airport,Col de Bacchus Airstrip,44.8531,5.168788,3200,EU,FR,Col de Bacchus
FR-0393,small_airport,Aérodrome de Loupiac,44.831328,1.474571,895,EU,FR,Loupiac
FR-0394,small_airport,Aérodrome de Lacave le Frau,44.841835,1.58879,980,EU,FR,Lacave
FR-0395,small_airport,Aérodrome de Peyrillac,44.889715,1.416185,899,EU,FR,Peyrillac
FR-0398,small_airport,St Laurent de la Salanque Airbase,42.79729,3.002915,30,EU,FR,Saint-Laurent-de-la-Salanque
FR-0399,small_airport,Base ULM Corneilla de la Rivière,42.690858,2.730124,230,EU,FR,Corneilla-la-Rivière
FR-0400,small_airport,Base ULM Saint Génis,42.546575,2.908942,150,EU,FR,Saint-Génis-des-Fontaines
FR-0401,small_airport,Sadournin Airfield,43.32606,0.415109,918,EU,FR,Sadournin
FR-0402,small_airport,Base ULM de Larreule,43.44217,0.039654,606,EU,FR,Larreule
FR-0403,small_airport,Sauveterre Airfield,43.47417,0.078181,587,EU,FR,Sauveterre
FR-0404,small_airport,Sarriac Bigorre Airfield,43.382794,0.134009,718,EU,FR,Sarriac-Bigorre
FR-0405,small_airport,Aérodrome de L'Isle-en-Dodon,43.380657,0.851848,918,EU,FR,L'Isle en Dodon
FR-0406,small_airport,Vallon des Bergons,43.020745,-0.178995,3445,EU,FR,
FR-0408,small_airport,Torre-Blanc Llauro,42.550278,2.731389,1510,EU,FR,
FR-0409,small_airport,Super Bareges - Plateau de Monhaillat,42.911111,0.125556,6100,EU,FR,Bareges
FR-0410,small_airport,Villeneuve du Latou Airfield,43.20358,1.418663,1330,EU,FR,Villeneuve-du-Latou
FR-0411,small_airport,Montpezat d'Agenais,44.364167,0.491389,120,EU,FR,Montpezat
FR-0412,small_airport,Base ULM du Sarrat,43.208593,1.708594,846,EU,FR,Belpech
FR-0413,small_airport,Altiport d'Ustou,42.78137,1.22577,5896,EU,FR,Pouech d'Ardio
FR-0414,small_airport,Base ULM du Fousseret,43.268889,1.053889,820,EU,FR,Le Fousseret
FR-0415,small_airport,Aerodrome de Bois de la Pierre,43.342596,1.14202,840,EU,FR,Bois-de-la-Pierre
FR-0416,small_airport,Aérodrome de Sabonnères,43.455707,1.07548,1050,EU,FR,
FR-0417,small_airport,Base ULM de Labastide St Sernin,43.73298,1.459293,500,EU,FR,Labastide-Saint-Sernin
FR-0418,small_airport,Marmouzet Airfield,43.245547,1.231971,1050,EU,FR,Rieux-Volvestre
FR-0419,small_airport,Base ULM Le Tucoulet,43.201258,0.547353,1627,EU,FR,Balesta
FR-0420,small_airport,Altisurface de Valberg,44.106039,6.940602,2240,EU,FR,
FR-0421,small_airport,LF2621 - Altisurface de Faucon,44.535942,5.308027,3300,EU,FR,Chalancon
FR-0423,small_airport,Base ULM du Burgaud,43.816327,1.13966,600,EU,FR,Le Burgaud
FR-0424,small_airport,Bazas Cazats,44.462263,-0.187844,300,EU,FR,Bazas
FR-0425,small_airport,La Tranche sur Mer,46.361582,-1.426886,16,EU,FR,La Tranche sur Mer
FR-0426,small_airport,Aérodrome du Girouard,46.578838,-1.606048,150,EU,FR,Le Girouard
FR-0427,small_airport,Talmont Vendée Air Park,46.493761,-1.576506,150,EU,FR,Talmont-Saint-Hilaire
FR-0428,small_airport,Base ULM Thollon les Mémises,46.396667,6.716667,2996,EU,FR,Thollon-les-Mémises
FR-0429,small_airport,Base ULM de Fontrailles,43.345961,0.361649,900,EU,FR,Fontrailles
FR-0430,small_airport,Pressignac Vicq Rebeyrotte,44.90117,0.74781,643,EU,FR,Pressignac-Vicq
FR-0431,small_airport,Base ULM Azur,49.461033,3.848283,240,EU,FR,Corbeny
FR-0432,small_airport,Base ULM de Mosloy,49.174858,3.153967,453,EU,FR,Mosloy
FR-0433,small_airport,Base ULM de Ployart,49.50491,3.739729,580,EU,FR,Ployart-et-Vaurseine
FR-0434,small_airport,Aérodrome de Brochot,48.976587,3.373087,574,EU,FR,Chézy-sur-Marne
FR-0435,small_airport,Aérodrome privé de Cesseville Ferme des Moulins,49.17793,0.9953,485,EU,FR,
FR-0436,small_airport,Base ULM de Val de Reuil,49.28184,1.23177,33,EU,FR,
FR-0437,small_airport,Base ULM Les Noyers,49.25944,1.65973,328,EU,FR,
FR-0438,small_airport,Champrond le Petit Bois Landry base ULM,48.39361,1.05753,853,EU,FR,
FR-0439,small_airport,Base ULM de Sury en Vaux,47.38084,2.78308,1000,EU,FR,Sury en Vaux
FR-0440,small_airport,Base ULM de Saint Secondin,46.34685,0.51751,443,EU,FR,
FR-0441,small_airport,Base ULM de Frossay,47.23817,-1.87807,10,EU,FR,
FR-0442,small_airport,Base ULM Grange Dieu Levroux,46.95981,1.65979,540,EU,FR,Levroux
FR-0443,small_airport,Base ULM de Beaulieu-sur-Loire,47.55844,2.8242,443,EU,FR,
FR-0444,small_airport,Base ULM de Courseulles sur mer,49.314,-0.45317,150,EU,FR,Courseulles
FR-0445,small_airport,Altiport du Bez,44.63415,4.046499,4320,EU,FR,Le Bez
FR-0446,small_airport,Base ULM de Plouarzel,48.42257,-4.69713,400,EU,FR,
FR-0447,small_airport,Base ULM de Ploballanec,47.81841,-4.24896,49,EU,FR,
FR-0448,small_airport,Base ULM Le Pommier,46.19701,1.45252,1140,EU,FR,La Souterraine
FR-0449,small_airport,Base ULM de St Benoit sur Loire,47.79157,2.33751,367,EU,FR,
FR-0450,small_airport,Base ULM La Collancelle,47.19121,3.644,985,EU,FR,
FR-0451,small_airport,Aerodrome de Fougères-sur-Bièvre,47.45769,1.36382,335,EU,FR,
FR-0452,small_airport,Aérodrome privé Le Quilloux,47.59963,-1.9143,120,EU,FR,Pléssé
FR-0453,small_airport,Base ULM de Flavacourt,49.35105,1.81304,456,EU,FR,
FR-0454,small_airport,Base ULM de Arbis,44.68066,-0.25683,200,EU,FR,Cadillac
FR-0455,small_airport,Base ULM de Saint Pierre de Bat,44.66716,-0.21962,158,EU,FR,Cadillac
FR-0456,small_airport,Siersthal Airstrip,49.05275,7.36527,,EU,FR,
FR-0465,small_airport,Base ULM Neuflieux,49.611111,3.148611,195,EU,FR,Neuflieux
FR-0466,small_airport,Base ULM de Corbeny,49.457382,3.854544,230,EU,FR,Corbeny
FR-0467,small_airport,Base ULM de Taillefontaine,49.307868,3.06599,475,EU,FR,Taillefontaine
FR-0468,small_airport,"Altisurface du Glacier du Passon ""du haut""",45.98044,6.979303,9750,EU,FR,
FR-0469,small_airport,Club ULM de Kogenheim,48.322866,7.535108,528,EU,FR,Kogenheim
FR-0470,small_airport,Aérodrome d'Albé - Val de Villé,48.349158,7.330171,1247,EU,FR,Albé
FR-0471,small_airport,Base ULM de Salmbach,48.967949,8.070563,508,EU,FR,Salmbach
FR-0472,small_airport,Base ULM de Wissembourg,48.9925,7.975833,574,EU,FR,Wissembour
FR-0473,small_airport,Base ULM de Batzendorf,48.803016,7.726527,560,EU,FR,Batzendorf
FR-0474,small_airport,Aérodrome de l'Emonière,47.05997,-1.35325,,EU,FR,
FR-0475,small_airport,Aérodrome d'Évaux,46.168657,2.432184,1512,EU,FR,Évaux-les-Bains
FR-0477,small_airport,Base ULM Vol d'oiseau,45.690818,-1.005464,,EU,FR,
FR-0478,small_airport,Aérodrome de Cossé le Vivien,47.97263,-0.91864,,EU,FR,
FR-0479,small_airport,Base ULM de Joigny,47.16895,2.75894,,EU,FR,
FR-0480,small_airport,Cizay-la-Madeleine UL,47.17962,-0.15915,,EU,FR,
FR-0481,small_airport,Piste privée de La Cornélie,46.84447,-1.77088,,EU,FR,
FR-0485,small_airport,Saint Martin de Castillon,43.85309,5.545446,,EU,FR,
FR-0487,small_airport,Altisurface de Banon,44.072222,5.639166,3723,EU,FR,Banon
FR-0488,small_airport,Chélan,43.341597,0.530219,865,EU,FR,Chélan
FR-0489,small_airport,Chaillé-les-Marais Private Airstrip,46.40527,-1.03049,,EU,FR,
FR-0490,small_airport,Base ULM Avaux - Les Bourdons,49.480697,4.074769,374,EU,FR,Avaux
FR-0491,small_airport,Base ULM de Régat,42.98382,1.894069,1341,EU,FR,Régat
FR-0492,small_airport,Base ULM de Treigny,47.550607,3.196549,918,EU,FR,Treigny
FR-0493,small_airport,Base ULM de Perreux,47.874976,3.135556,610,EU,FR,Perreux
FR-0494,small_airport,Base ULM de Genevrelle à Maisse,48.387512,2.349953,420,EU,FR,Maisse
FR-0495,small_airport,Base Paramoteurs de Boigny-Méréville,48.329414,2.088829,436,EU,FR,Méréville
FR-0496,small_airport,Base Paramoteurs d' Avernes,49.10568,1.87907,456,EU,FR,Avernes
FR-0499,small_airport,Les Ailes d'Eure et Loir,48.59244,1.53759,480,EU,FR,Néron
FR-0500,small_airport,Écrosnes Ultralightport,48.561187,1.730196,520,EU,FR,Écrosnes
FR-0501,small_airport,Base ULM du Le Gault-Saint-Denis,48.218818,1.496185,446,EU,FR,Le Gault-Saint-Denis
FR-0502,small_airport,Zoufftgen Airfield,49.449166,6.125555,750,EU,FR,Zoufftgen
FR-0503,small_airport,MOUY,49.3146,2.30019,371,EU,FR,
FR-0504,small_airport,Base ULM de La Trétoire,48.86822,3.24902,,EU,FR,
FR-0506,small_airport,Chevry-Cossigny Paramotor Field,48.708408,2.645881,328,EU,FR,Chevry-Cossigny
FR-0507,small_airport,Boulogne-sur-Mer - Alprech Aerodrome,50.69512,1.56871,187,EU,FR,Le Portel
FSAL,small_airport,Alphonse Airport,-7.00478,52.7262,10,AF,SC,Alphonse Island
FSAS,small_airport,Assumption Island Airport,-9.742219999,46.506802,10,AF,SC,Assumption Island
FSDA,small_airport,Darros Airport,-5.417354,53.295536,10,AF,SC,Darros Island
FSDR,small_airport,Desroches Airport,-5.6967,53.6558,10,AF,SC,Desroches Island
FSFA,small_airport,Farquhar Airport,-10.1096,51.176102,10,AF,SC,Farquhar Group
FSL,small_airport,Fossil Downs Airport,-18.1321,125.7873,414,OC,AU,Fossil Downs Station
FSMA,small_airport,Marie-Louise Airport,-6.17416,53.144402,9,AF,SC,Marie-Louise Island
FSPL,small_airport,Platte Airport,-5.85916,55.383301,9,AF,SC,Platte Island
FSSA,small_airport,Astove Island Airport,-10.061373,47.749765,,AF,SC,Astove Island
FSSB,small_airport,Bird Island Airport,-3.72472,55.205299,6,AF,SC,Bird Island
FSSC,small_airport,Coetivy Airport,-7.13457,56.278198,10,AF,SC,Coetivy Island
FSSD,small_airport,Denis Island Airport,-3.80222,55.666901,10,AF,SC,Denis Island
FSSF,small_airport,Frégate Island Airport,-4.582785,55.944928,610,AF,SC,Frégate Island
FSSR,small_airport,Remire Island Airport,-5.11722,53.312199,9,AF,SC,Remire Island
FTTA,small_airport,Sarh Airport,9.14444,18.374399,1198,AF,TD,Sarh
FTTB,small_airport,Bongor Airport,10.288345,15.379561,1076,AF,TD,Bongor
FTTE,small_airport,Biltine Airport,14.551908,20.841834,1680,AF,TD,Biltine
FTTF,small_airport,Fada Airport,17.19126,21.50353,1788,AF,TD,Fada
FTTG,small_airport,Goz-Beida Airport,12.210946,21.458472,1765,AF,TD,Goz-Beida
FTTH,small_airport,Lai Airport,9.3979,16.3125,1171,AF,TD,Lai
FTTI,small_airport,Ati Airport,13.239778,18.315893,1089,AF,TD,Ati
FTTK,small_airport,Bokoro Airport,12.385511,17.070989,984,AF,TD,Bokoro
FTTL,small_airport,Bol-Berim Airport,13.443574,14.739254,955,AF,TD,Bol
FTTM,small_airport,Mongo Airport,12.17048,18.675642,1414,AF,TD,Mongo
FTTN,small_airport,Am Timan Airport,11.0340004,20.27400017,1420,AF,TD,Am Timan
FTTP,small_airport,Pala Airport,9.378060341,14.92500019,1532,AF,TD,Pala
FTTR,small_airport,Zouar Airport,20.44813,16.57185,2655,AF,TD,Zouar
FTTS,small_airport,Bousso Airport,10.4829998,16.71699905,1099,AF,TD,Bousso
FTTU,small_airport,Mao Airport,14.14560032,15.31439972,1072,AF,TD,Mao
FTTZ,small_airport,Bardai Zougra Airport,21.448426,17.053271,3524,AF,TD,Bardai Zougra
FUB,small_airport,Fulleborn Airport,-6.1518,150.6264,36,OC,PG,Fulleborn
FV76,small_airport,Kwekwe East Airport,-19.010799,30.0252,4025,AF,ZW,Kwekwe
FV77,small_airport,Mhangura Airport,-16.910101,30.2423,4078,AF,ZW,
FVAB,small_airport,Aberdeen Airport,-18.195092,32.675326,4495,AF,ZW,Aberdeen
FVAE,small_airport,Braebourne Airport,-16.66699982,31.2329998,3600,AF,ZW,Braebourne
FVBB,small_airport,Beitbridge Airport,-22.197617,30.012774,1509,AF,ZW,Beitbridge
